Ref,Val,Package,PosX,PosY,Rot,Side
"C1","300p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-77.800000,-54.900000,-90.000000,bottom
"C2","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-74.500000,-57.600000,0.000000,bottom
"C4","100uF","CP_Elec_6.3x5.4_Nichicon",-55.250000,-132.500000,-90.000000,bottom
"C5","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-95.150000,-60.000000,180.000000,bottom
"C6","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-69.750000,-49.750000,180.000000,bottom
"C7","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-81.700000,-46.500000,180.000000,bottom
"C8","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-96.800000,-47.800000,90.000000,bottom
"C9","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-108.100000,-53.230000,180.000000,bottom
"C10","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-102.200000,-94.350000,180.000000,bottom
"C11","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-98.500000,-86.750000,0.000000,bottom
"C12","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-101.200000,-68.900000,90.000000,bottom
"C13","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-96.250000,-101.950000,90.000000,bottom
"C14","300p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-73.500000,-120.000000,0.000000,bottom
"C15","300p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-73.400000,-81.400000,0.000000,bottom
"C16","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-102.200000,-110.350000,180.000000,bottom
"C17","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.350000,-118.750000,180.000000,bottom
"C18","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.500000,-80.750000,0.000000,bottom
"C19","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-96.250000,-130.700000,90.000000,bottom
"C20","300p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-73.600000,-93.900000,0.000000,bottom
"C21","300p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-73.480000,-68.860000,0.000000,bottom
"C22","300p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-73.200000,-132.400000,0.000000,bottom
"C23","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.350000,-92.800000,180.000000,bottom
"C24","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.430000,-68.790000,0.000000,bottom
"C25","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.350000,-130.900000,180.000000,bottom
"C26","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-102.200000,-139.200000,180.000000,bottom
"C27","300p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-73.400000,-144.800000,0.000000,bottom
"C28","300p","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-73.300000,-107.300000,0.000000,bottom
"C29","100uF","CP_Elec_6.3x5.4_Nichicon",-55.150000,-105.200000,-90.000000,bottom
"C30","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.620000,-60.810000,180.000000,bottom
"C31","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-67.500000,-73.737500,90.000000,bottom
"C32","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.370000,-60.060000,180.000000,bottom
"C33","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.450000,-84.750000,180.000000,bottom
"C34","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.430000,-72.160000,180.000000,bottom
"C35","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.850000,-98.800000,180.000000,bottom
"C36","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.430000,-84.140000,180.000000,bottom
"C37","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.350000,-142.910000,180.000000,bottom
"C38","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.350000,-106.900000,180.000000,bottom
"C39","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.430000,-98.110000,180.000000,bottom
"C40","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.350000,-110.900000,180.000000,bottom
"C41","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.300000,-122.750000,180.000000,bottom
"C42","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.410000,-110.140000,180.000000,bottom
"C43","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.430000,-122.110000,180.000000,bottom
"C44","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.350000,-134.900000,180.000000,bottom
"C45","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.420000,-134.130000,180.000000,bottom
"C46","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.100000,-115.250000,0.000000,bottom
"C47","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.180000,-77.120000,0.000000,bottom
"C48","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-70.600000,-61.100000,0.000000,bottom
"C49","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.150000,-127.250000,0.000000,bottom
"C50","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.150000,-89.250000,0.000000,bottom
"C51","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.160000,-65.140000,0.000000,bottom
"C52","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.187500,-139.250000,0.000000,bottom
"C53","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-79.150000,-103.150000,0.000000,bottom
"C54","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-41.300000,-43.500000,90.000000,bottom
"C55","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.770000,-48.980000,180.000000,bottom
"C56","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-46.330000,-57.530000,0.000000,bottom
"C57","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.660000,-61.060000,180.000000,bottom
"C58","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.680000,-70.680000,0.000000,bottom
"C59","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-51.100000,-76.100000,90.000000,bottom
"C60","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.700000,-82.240000,0.000000,bottom
"C61","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-50.032500,-89.700000,180.000000,bottom
"C62","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.630000,-95.870000,0.000000,bottom
"C63","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.700000,-103.650000,180.000000,bottom
"C64","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.650000,-108.120000,0.000000,bottom
"C65","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-50.020000,-115.710000,180.000000,bottom
"C66","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.630000,-120.050000,0.000000,bottom
"C67","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-51.100000,-126.600000,90.000000,bottom
"C68","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.590000,-132.050000,0.000000,bottom
"C69","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-48.700000,-138.200000,90.000000,bottom
"D1","1N5819","D_SOD-323_HandSoldering",-50.000000,-113.700000,180.000000,bottom
"D2","1N5819","D_SOD-323_HandSoldering",-56.250000,-126.750000,0.000000,bottom
"J2","2x5 Header","PinHeader_2x05_P2.54mm_Vertical_SMD",-58.450000,-118.850000,180.000000,bottom
"R1","10K","R_0603_1608Metric",-106.750000,-50.450000,-90.000000,bottom
"R3","10K","R_0603_1608Metric",-65.750000,-57.100000,180.000000,bottom
"R4","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-67.700000,-54.400000,-90.000000,bottom
"R5","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-70.700000,-57.600000,0.000000,bottom
"R6","200K","R_0603_1608Metric",-90.500000,-50.900000,0.000000,bottom
"R7","150K","R_0603_1608Metric",-93.600000,-52.165000,0.000000,bottom
"R8","165K","R_0603_1608Metric",-93.600000,-57.200000,0.000000,bottom
"R9","249K","R_0603_1608Metric",-90.500000,-53.400000,0.000000,bottom
"R10","10K","R_0603_1608Metric",-96.890000,-50.520000,180.000000,bottom
"R11","10K","R_0603_1608Metric",-96.890000,-52.210000,180.000000,bottom
"R12","10K","R_0603_1608Metric",-96.900000,-53.860000,180.000000,bottom
"R13","10K","R_0603_1608Metric",-99.210000,-55.940000,-90.000000,bottom
"R14","10K","R_0603_1608Metric",-100.790000,-55.940000,-90.000000,bottom
"R15","10K","R_0603_1608Metric",-102.360000,-55.940000,-90.000000,bottom
"R16","10K","R_0603_1608Metric",-103.920000,-55.930000,-90.000000,bottom
"R17","10K","R_0603_1608Metric",-105.500000,-55.930000,-90.000000,bottom
"R18","200K","R_0603_1608Metric",-90.350000,-75.600000,0.000000,bottom
"R19","150K","R_0603_1608Metric",-93.400000,-76.850000,0.000000,bottom
"R20","10K","R_0603_1608Metric",-70.100000,-119.700000,180.000000,bottom
"R21","10K","R_0603_1608Metric",-70.000000,-81.100000,180.000000,bottom
"R22","165K","R_0603_1608Metric",-93.400000,-81.800000,0.000000,bottom
"R23","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-66.650000,-114.550000,180.000000,bottom
"R24","1.5K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-66.300000,-120.750000,180.000000,bottom
"R25","27K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-66.650000,-76.700000,180.000000,bottom
