Ref,Val,Package,PosX,PosY,Rot,Side
"C75","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-106.300000,-114.800000,0.000000,bottom
"C76","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-100.450000,-118.050000,180.000000,bottom
"C77","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-107.400000,-75.800000,180.000000,bottom
"C78","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-108.400000,-55.900000,90.000000,bottom
"C79","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-108.200000,-121.200000,180.000000,bottom
"C80","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-108.300000,-95.200000,180.000000,bottom
"D1","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-96.190000,-55.505000,-90.000000,bottom
"D2","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-98.430000,-57.532500,-90.000000,bottom
"D5","1N4148","D_SOD-123",-85.487500,-46.780000,180.000000,bottom
"D6","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-101.000000,-113.700000,0.000000,bottom
"D7","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-101.000000,-115.800000,180.000000,bottom
"D8","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-107.800000,-64.200000,180.000000,bottom
"D9","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-93.400000,-60.900000,180.000000,bottom
"D10","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-104.500000,-42.200000,-90.000000,bottom
"D11","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-102.200000,-42.200000,90.000000,bottom
"D12","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-101.600000,-123.200000,-90.000000,bottom
"D13","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-100.475000,-120.100000,180.000000,bottom
"D14","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-102.800000,-55.400000,90.000000,bottom
"D15","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-100.600000,-55.400000,-90.000000,bottom
"D16","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-101.600000,-80.300000,0.000000,bottom
"D17","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-102.100000,-87.100000,-90.000000,bottom
"D18","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-101.000000,-135.200000,90.000000,bottom
"D19","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-99.000000,-135.200000,-90.000000,bottom
"D20","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-100.100000,-94.600000,-90.000000,bottom
"D21","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-100.100000,-98.500000,-90.000000,bottom
"GR1","small_logo","small_face",-74.250000,-52.350000,180.000000,bottom
"J21","2x8 Female Header","PinSocket_2x08_P2.54mm_Vertical_SMD_guides",-55.200000,-70.000000,180.000000,bottom
"J22","2x5 Female Header","PinSocket_2x05_P2.54mm_Vertical_SMD_guides",-55.200000,-100.000000,0.000000,bottom
"Q1","2N3904","SOT-23",-86.790000,-82.750000,90.000000,bottom
"Q2","2N3904","SOT-23",-89.800000,-43.880000,180.000000,bottom
"R1","68K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-83.930000,-82.670000,90.000000,bottom
"R2","10K","R_0603_1608Metric",-96.220000,-61.420000,-90.000000,bottom
"R3","100K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-94.110000,-55.840000,90.000000,bottom
"R4","10K","R_0603_1608Metric",-94.640000,-51.070000,180.000000,bottom
"R5","100K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-92.810000,-49.180000,0.000000,bottom
"R6","10K","R_0603_1608Metric",-87.510000,-56.650000,0.000000,bottom
"R7","200K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-84.480000,-52.200000,-90.000000,bottom
"R8","68K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-89.730000,-46.800000,180.000000,bottom
"R9","2K","R_0603_1608Metric",-86.210000,-43.880000,0.000000,bottom
"R18","10K","R_0603_1608Metric",-89.920000,-109.930000,0.000000,bottom
"R19","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-96.220000,-120.560000,-90.000000,bottom
"R20","24.9K","R_0603_1608Metric",-64.125000,-118.200000,180.000000,bottom
"R21","24.9K","R_0603_1608Metric",-68.300000,-81.100000,180.000000,bottom
"R22","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-101.000000,-111.600000,180.000000,bottom
"R23","200K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-112.400000,180.000000,bottom
"R24","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-114.400000,0.000000,bottom
"R25","200K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.650000,-77.700000,180.000000,bottom
"R26","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.600000,-79.700000,0.000000,bottom
"R27","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-101.300000,-60.500000,0.000000,bottom
"R28","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-105.000000,-49.800000,0.000000,bottom
"R29","24.9K","R_0603_1608Metric",-68.500000,-93.600000,180.000000,bottom
"R30","24.9K","R_0603_1608Metric",-67.010000,-68.770000,180.000000,bottom
"R31","24.9K","R_0603_1608Metric",-63.300000,-130.900000,180.000000,bottom
"R32","200K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-89.200000,180.000000,bottom
"R33","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-91.200000,0.000000,bottom
"R34","200K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.650000,-64.700000,180.000000,bottom
"R35","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.600000,-66.700000,0.000000,bottom
"R36","200K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-125.100000,180.000000,bottom
"R37","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-127.100000,0.000000,bottom
"R38","24.9K","R_0603_1608Metric",-64.100000,-143.500000,180.000000,bottom
"R39","24.9K","R_0603_1608Metric",-64.100000,-105.100000,180.000000,bottom
"R40","200K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-137.700000,180.000000,bottom
"R41","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-139.700000,0.000000,bottom
"R42","200K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.650000,-99.200000,180.000000,bottom
"R43","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.700000,-101.200000,0.000000,bottom
"R68","10K","R_0603_1608Metric",-96.900000,-112.350000,90.000000,bottom
"R69","3.83K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-77.200000,-83.700000,0.000000,bottom
"R70","620","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-90.300000,-85.400000,90.000000,bottom
"R71","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-99.500000,-123.200000,90.000000,bottom
"R72","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-101.600000,-58.400000,0.000000,bottom
"R73","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-100.600000,-83.300000,90.000000,bottom
"R74","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-102.900000,-135.200000,-90.000000,bottom
"R75","470","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-102.100000,-94.600000,90.000000,bottom
"R78","523","R_0603_1608Metric",-104.800000,-108.200000,180.000000,bottom
"R79","523","R_0603_1608Metric",-108.100000,-68.500000,90.000000,bottom
"R80","523","R_0603_1608Metric",-103.000000,-45.100000,180.000000,bottom
"R81","523","R_0603_1608Metric",-105.400000,-56.200000,180.000000,bottom
"R82","523","R_0603_1608Metric",-104.100000,-121.200000,180.000000,bottom
"R83","523","R_0603_1608Metric",-103.100000,-84.300000,180.000000,bottom
"R84","523","R_0603_1608Metric",-105.400000,-134.200000,180.000000,bottom
"R85","523","R_0603_1608Metric",-102.900000,-97.300000,180.000000,bottom
"RV10","50K","Potentiometer_Bourns_3224W_Vertical",-64.500000,-121.500000,180.000000,bottom
"RV11","50K","Potentiometer_Bourns_3224W_Vertical",-64.200000,-83.500000,90.000000,bottom
"RV13","50K","Potentiometer_Bourns_3224W_Vertical",-64.300000,-95.400000,90.000000,bottom
"RV14","50K","Potentiometer_Bourns_3224W_Vertical",-64.600000,-72.200000,0.000000,bottom
"RV15","50K","Potentiometer_Bourns_3224W_Vertical",-64.500000,-134.200000,180.000000,bottom
"RV16","50K","Potentiometer_Bourns_3224W_Vertical",-64.300000,-147.000000,90.000000,bottom
"RV17","50K","Potentiometer_Bourns_3224W_Vertical",-64.500000,-108.800000,180.000000,bottom
"TP1","TestPoint","TestPoint_Keystone_5005-5009_Compact",-88.170000,-146.950000,180.000000,bottom
"TP2","TestPoint","TestPoint_Keystone_5005-5009_Compact",-58.280000,-146.950000,180.000000,bottom
"U1","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-89.250000,-53.010000,180.000000,bottom
"U2","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-90.010000,-113.500000,180.000000,bottom
"U3","LM317_SOT-223","SOT-223-3_TabPin2",-85.500000,-89.450000,-90.000000,bottom
"U4","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-69.560000,-116.000000,180.000000,bottom
"U5","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-69.560000,-77.500000,180.000000,bottom
"U6","AMS1117-5.0","SOT-223-3_TabPin2",-55.125476,-54.280000,0.000000,bottom
"U7","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-116.500000,180.000000,bottom
"U8","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-77.500000,180.000000,bottom
"U10","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-69.560000,-90.000000,180.000000,bottom
"U11","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-69.560000,-65.000000,180.000000,bottom
"U12","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-69.560000,-128.480000,180.000000,bottom
"U13","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-90.000000,180.000000,bottom
"U14","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-128.480000,180.000000,bottom
"U15","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-65.000000,180.000000,bottom
"U16","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-69.560000,-140.980000,180.000000,bottom
"U17","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-69.560000,-103.400000,180.000000,bottom
"U18","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-140.980000,180.000000,bottom
"U19","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-103.400000,180.000000,bottom
"U36","CD40107","SOIC-8_3.9x4.9mm_P1.27mm",-100.300000,-49.700000,-90.000000,bottom
"U37","CD40107","SOIC-8_3.9x4.9mm_P1.27mm",-100.400000,-65.300000,-90.000000,bottom
"U38","CD40107","SOIC-8_3.9x4.9mm_P1.27mm",-100.100000,-106.600000,-90.000000,bottom
"U39","CD40107","SOIC-8_3.9x4.9mm_P1.27mm",-100.300000,-129.425000,-90.000000,bottom
