Ref,Val,Package,PosX,PosY,Rot,Side
"C1","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-81.000000,-83.730000,180.000000,bottom
"C2","1uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-87.980000,-85.920000,0.000000,bottom
"C3","100uF","CP_Elec_6.3x5.4_Nichicon",-94.520000,-88.430000,0.000000,bottom
"C4","100uF","CP_Elec_6.3x5.4_Nichicon",-87.900000,-76.510000,0.000000,bottom
"C5","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-95.150000,-58.800000,180.000000,bottom
"C6","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-85.742500,-49.110000,180.000000,bottom
"C7","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-90.060000,-57.790000,90.000000,bottom
"C8","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-84.310000,-110.490000,180.000000,bottom
"C9","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-95.880000,-115.120000,180.000000,bottom
"C10","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-84.080000,-89.460000,0.000000,bottom
"C11","1nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-92.110000,-57.780000,-90.000000,bottom
"C12","2.2uF","CP_EIA-3216-18_Kemet-A",-84.400000,-91.620000,0.000000,bottom
"C13","1nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-95.010000,-112.140000,-90.000000,bottom
"C14","1nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.500000,-120.000000,0.000000,bottom
"C15","4.7nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.400000,-81.400000,0.000000,bottom
"C16","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-67.540000,-56.460000,0.000000,bottom
"C17","150nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.350000,-118.750000,180.000000,bottom
"C18","150nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.500000,-80.750000,0.000000,bottom
"C19","150nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.450000,-56.720000,0.000000,bottom
"C20","1nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.600000,-93.900000,0.000000,bottom
"C21","4.7nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.480000,-68.860000,0.000000,bottom
"C22","1nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.200000,-132.400000,0.000000,bottom
"C23","150nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.350000,-92.800000,180.000000,bottom
"C24","150nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.430000,-68.790000,0.000000,bottom
"C25","150nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.350000,-130.900000,180.000000,bottom
"C26","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.620000,-48.230000,180.000000,bottom
"C27","1nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.400000,-144.800000,0.000000,bottom
"C28","1nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-66.300000,-107.300000,0.000000,bottom
"C29","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.370000,-48.190000,180.000000,bottom
"C30","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.620000,-60.810000,180.000000,bottom
"C31","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.370000,-72.890000,180.000000,bottom
"C32","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.370000,-60.060000,180.000000,bottom
"C33","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.450000,-84.750000,180.000000,bottom
"C34","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.430000,-72.160000,180.000000,bottom
"C35","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.850000,-98.800000,180.000000,bottom
"C36","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.430000,-84.140000,180.000000,bottom
"C37","150nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.350000,-142.910000,180.000000,bottom
"C38","150nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.350000,-106.900000,180.000000,bottom
"C39","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.430000,-98.110000,180.000000,bottom
"C40","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.350000,-110.900000,180.000000,bottom
"C41","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.300000,-122.750000,180.000000,bottom
"C42","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.410000,-110.140000,180.000000,bottom
"C43","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.430000,-122.110000,180.000000,bottom
"C44","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-59.350000,-134.900000,180.000000,bottom
"C45","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.420000,-134.130000,180.000000,bottom
"C46","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.100000,-115.250000,0.000000,bottom
"C47","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.180000,-77.120000,0.000000,bottom
"C48","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.160000,-53.380000,0.000000,bottom
"C49","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.150000,-127.250000,0.000000,bottom
"C50","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.150000,-89.250000,0.000000,bottom
"C51","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.160000,-65.140000,0.000000,bottom
"C52","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.187500,-139.250000,0.000000,bottom
"C53","10uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-72.150000,-103.150000,0.000000,bottom
"C54","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-48.690000,-44.170000,0.000000,bottom
"C55","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.770000,-48.980000,180.000000,bottom
"C56","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-46.330000,-57.530000,0.000000,bottom
"C57","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-49.660000,-61.060000,180.000000,bottom
